2022-10-20 02:09:48,739 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION null | ret=SUCCESS |  
2022-10-20 02:09:49,268 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=GET_VERSION null | ret=SUCCESS |  
2022-10-20 02:09:50,074 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION null | ret=SUCCESS |  
2022-10-20 02:09:51,395 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=REGISTER {datanodeDetails=922d5e53-2e0d-4e01-adf2-129a3cebef39{ip: 172.25.0.103, host: c2c35b3075dc, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 1082772173580, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-10-20 02:09:51,513 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {datanodeDetails=e4d9a0e3-266c-4558-944a-cafbea7b03e5{ip: 172.25.0.104, host: 7b621abfba13, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 1081094776367, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-10-20 02:09:52,081 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=REGISTER {datanodeDetails=4026c186-2529-49de-a2d8-dcba1039e356{ip: 172.25.0.102, host: 99666f78dec4, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 1083227860558, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-10-20 02:09:52,798 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=922d5e53-2e0d-4e01-adf2-129a3cebef39, command=[]} | ret=SUCCESS |  
2022-10-20 02:09:52,927 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=e4d9a0e3-266c-4558-944a-cafbea7b03e5, command=[]} | ret=SUCCESS |  
2022-10-20 02:09:53,667 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=4026c186-2529-49de-a2d8-dcba1039e356, command=[]} | ret=SUCCESS |  
2022-10-20 02:09:54,996 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=e4d9a0e3-266c-4558-944a-cafbea7b03e5, command=[]} | ret=SUCCESS |  
2022-10-20 02:09:55,638 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=e4d9a0e3-266c-4558-944a-cafbea7b03e5, command=[]} | ret=SUCCESS |  
2022-10-20 02:09:55,881 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=4026c186-2529-49de-a2d8-dcba1039e356, command=[]} | ret=SUCCESS |  
2022-10-20 02:09:59,882 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=922d5e53-2e0d-4e01-adf2-129a3cebef39, command=[]} | ret=SUCCESS |  
2022-10-20 02:10:00,429 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=4026c186-2529-49de-a2d8-dcba1039e356, command=[]} | ret=SUCCESS |  
2022-10-20 02:10:00,596 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=e4d9a0e3-266c-4558-944a-cafbea7b03e5, command=[]} | ret=SUCCESS |  
2022-10-20 02:10:01,022 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=922d5e53-2e0d-4e01-adf2-129a3cebef39, command=[]} | ret=SUCCESS |  
2022-10-20 02:10:03,021 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=e4d9a0e3-266c-4558-944a-cafbea7b03e5, command=[]} | ret=SUCCESS |  
2022-10-20 02:10:03,395 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=4026c186-2529-49de-a2d8-dcba1039e356, command=[]} | ret=SUCCESS |  
2022-10-20 02:10:05,659 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=4026c186-2529-49de-a2d8-dcba1039e356, command=[]} | ret=SUCCESS |  
2022-10-20 02:10:08,494 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=4026c186-2529-49de-a2d8-dcba1039e356, command=[]} | ret=SUCCESS |  
2022-10-20 02:10:23,890 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=922d5e53-2e0d-4e01-adf2-129a3cebef39, command=[]} | ret=SUCCESS |  
2022-10-20 02:10:28,670 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=922d5e53-2e0d-4e01-adf2-129a3cebef39, command=[]} | ret=SUCCESS |  
2022-10-20 02:10:28,999 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=922d5e53-2e0d-4e01-adf2-129a3cebef39, command=[]} | ret=SUCCESS |  
2022-10-20 02:10:33,118 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=e4d9a0e3-266c-4558-944a-cafbea7b03e5, command=[]} | ret=SUCCESS |  
2022-10-20 02:10:38,532 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=4026c186-2529-49de-a2d8-dcba1039e356, command=[]} | ret=SUCCESS |  
2022-10-20 02:10:58,527 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=922d5e53-2e0d-4e01-adf2-129a3cebef39, command=[]} | ret=SUCCESS |  
2022-10-20 02:10:58,836 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=4026c186-2529-49de-a2d8-dcba1039e356, command=[]} | ret=SUCCESS |  
2022-10-20 02:10:58,889 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=e4d9a0e3-266c-4558-944a-cafbea7b03e5, command=[]} | ret=SUCCESS |  
